-2.85,-2.2952,0.28101,0.52804,0.044395,-0.0034707,-0.0034707,0.053447,1,1,0.0011872
-2.85,-1.7952,0.029468,0.61039,0.070165,-0.016617,-0.016617,0.10681,0.81164,1,0.024535
-2.85,-1.7952,0.76831,0.15999,1.0126,0.01085,0.01085,0.0047392,0.18836,1,0.024535
-2.85,-1.2952,6.1559,0.62291,0.091818,0.013682,0.013682,0.068597,1,1,0.0061338
-2.35,-2.2952,6.264,0.64837,0.10353,-0.031083,-0.031083,0.18753,0.8806,1,0.013257
-2.35,-2.2952,2.5982,0.29398,0.11916,0.00017874,0.00017874,0.014811,0.1194,1,0.013257
-2.35,-1.7952,6.2596,0.5146,0.19397,0.00087587,0.00087587,0.11695,0.86122,1,0.13118
-2.35,-1.7952,2.7955,0.27853,0.084118,0.021763,0.021763,0.027087,0.13576,1,0.13118
-2.35,-1.2952,6.2668,0.48811,0.24372,0.0089832,0.0089832,0.10751,0.91208,1,0.07875
-2.35,-1.2952,2.8083,0.21815,0.061971,0.017931,0.017931,0.01623,0.082896,1,0.07875
-1.85,-2.2952,6.0547,0.62316,0.11295,0.013588,0.013588,0.11701,0.69058,1,0.044123
-1.85,-2.2952,2.752,0.49244,0.070626,0.034408,0.034408,0.062801,0.30942,1,0.044123
-1.85,-1.7952,2.8442,0.42046,0.06229,0.024908,0.024908,0.052405,0.20809,1,0.20973
-1.85,-1.7952,6.2383,0.54313,0.23035,-0.0014917,-0.0014917,0.11716,0.79002,1,0.20973
-1.85,-1.2952,0.058697,0.52858,0.26719,-0.0040511,-0.0040511,0.11549,0.83071,1,0.11892
-1.85,-1.2952,2.8722,0.35388,0.054479,0.021792,0.021792,0.03094,0.16762,1,0.11892
-1.85,-0.79517,0.91708,0.2651,1.8265,-0.16506,-0.16506,0.097732,1,1,0.0065295
-1.35,-4.7952,1.2611,0.26285,0.95426,-0.039326,-0.039326,0.047896,1,1,0.0055402
-1.35,-4.2952,5.4248,0.30524,0.19901,-0.011893,-0.011893,0.03348,0.45478,1,0.0047487
-1.35,-4.2952,1.3109,0.566,0.33504,-0.10681,-0.10681,0.12193,0.54522,1,0.0047487
-1.35,-3.7952,5.3967,0.55034,0.42426,0.1042,0.1042,0.082444,0.40982,1,0.012268
-1.35,-3.7952,1.0565,0.11782,1.2107,-0.0010511,-0.0010511,0.01115,0.59018,1,0.012268
-1.35,-3.2952,5.3718,0.50978,0.36028,0.038065,0.038065,0.09922,0.59969,1,0.012663
-1.35,-3.2952,1.9524,0.10175,0.83205,-0.0066699,-0.0066699,0.005308,0.40031,1,0.012663
-1.35,-2.7952,2.1869,0.40683,0.58224,-0.031869,-0.031869,0.19155,0.29957,1,0.033439
-1.35,-2.7952,5.4559,0.51497,0.11904,0.018504,0.018504,0.097592,0.70043,1,0.033439
-1.35,-2.2952,5.9058,0.54596,0.30742,-0.027826,-0.027826,0.11901,0.66933,1,0.12841
-1.35,-2.2952,2.6722,0.59305,0.12904,0.050803,0.050803,0.1121,0.32913,1,0.12841
-1.35,-1.7952,2.8591,0.5374,0.050674,0.022232,0.022232,0.076747,0.26401,1,0.22022
-1.35,-1.7952,6.2446,0.55748,0.35785,-0.029442,-0.029442,0.10487,0.73509,1,0.22022
-1.35,-1.2952,0.18829,0.5444,0.49381,-0.041022,-0.041022,0.1105,0.83037,1,0.11832
-1.35,-1.2952,2.9757,0.43268,0.028741,0.016457,0.016457,0.085817,0.16963,1,0.11832
-1.35,-0.79517,0.63382,0.39285,1.2891,-0.0961,-0.0961,0.12698,1,1,0.029482
-1.35,-0.29517,5.1803,0.074049,0.0025287,-0.0032775,-0.0032775,0.0059316,0.17351,1,0.0091017
-1.35,-0.29517,1.5786,0.29814,1.5496,-0.24485,-0.24485,0.11634,0.82649,1,0.0091017
-1.35,0.20483,1.0499,0.19854,1.4992,-0.090015,-0.090015,0.055042,1,1,0.015433
-1.35,0.70483,0.47012,0.18282,1.5845,-0.057629,-0.057629,0.031639,1,1,0.014048
-1.35,1.2048,1.1015,0.048387,0.68184,-0.0012435,-0.0012435,0.00040502,0.83333,1,0.0023744
-0.85,-5.2952,1.0049,0.30126,0.98133,0.026872,0.026872,0.11395,1,1,0.016225
-0.85,-4.7952,1.2119,0.6542,0.32788,-0.045359,-0.045359,0.15308,0.2662,1,0.095766
-0.85,-4.7952,0.75922,0.12144,1.763,-0.0025095,-0.0025095,0.0073112,0.7338,1,0.095766
-0.85,-4.2952,0.84533,0.44334,1.2082,-0.075093,-0.075093,0.080576,0.34881,1,0.15315
-0.85,-4.2952,0.74626,0.093315,1.7289,0.0011228,0.0011228,0.0038624,0.64474,1,0.15315
-0.85,-4.2952,1.1001,1.5748,0.145,-0.007546,-0.007546,0.00050739,0.0064577,1,0.15315
-0.85,-3.7952,0.71161,0.20107,1.5468,-0.053806,-0.053806,0.061586,1,1,0.13316
-0.85,-3.2952,0.5185,0.32869,2.102,-0.10487,-0.10487,0.087041,1,1,0.089038
-0.85,-2.7952,5.5648,0.53881,0.16569,-0.010989,-0.010989,0.093578,0.56704,1,0.12841
-0.85,-2.7952,2.2909,0.44742,0.32797,0.034431,0.034431,0.11725,0.43296,1,0.12841
-0.85,-2.2952,5.7799,0.53365,0.18608,-0.016433,-0.016433,0.09162,0.59175,1,0.19687
-0.85,-2.2952,2.5076,0.50699,0.26857,0.06381,0.06381,0.12498,0.40725,1,0.19687
-0.85,-1.7952,6.2287,0.51746,0.44064,-0.044081,-0.044081,0.09389,0.70231,1,0.20538
-0.85,-1.7952,2.8457,0.55701,0.056216,0.01723,0.01723,0.10905,0.29673,1,0.20538
